time,x,y,z
312424,12,268,-6
312434,12,266,1
312444,14,265,-4
312454,13,268,-1
312464,12,266,-13
312474,10,267,-12
312483,3,271,-5
312494,7,270,-4
312503,11,269,-1
312513,16,266,0
312523,10,268,-9
312532,12,267,-15
312543,11,266,-16
312553,6,272,-5
312562,4,273,0
312572,12,266,-2
312583,13,265,-4
312592,12,263,-8
312602,14,267,-12
312611,9,270,-9
312663,12,271,-9
312671,14,267,0
312681,12,268,-5
312690,9,267,-17
312700,6,269,-12
312711,6,271,-2
312720,7,273,0
312730,8,268,-5
312740,12,263,-6
312750,13,262,-10
312760,7,272,-7
312769,4,273,-5
312779,10,273,2
312790,12,268,-4
312799,9,269,-15
312809,2,272,-1
312819,11,267,-17
312828,5,274,-4
312839,11,265,-6
312849,7,271,-6
312858,10,272,1
312868,8,269,-10
312878,5,272,-4
312888,10,268,-10
312898,9,274,-15
312907,11,272,-4
312918,10,266,-11
312928,5,272,-5
312937,15,265,-6
312947,9,267,-11
312956,9,271,0
312967,9,268,-4
312977,8,270,-15
312986,6,275,-1
312996,14,261,-5
313007,6,273,-8
313016,12,270,-2
313026,9,269,-15
313036,4,273,-3
313046,16,266,-7
313056,5,273,-16
313065,11,272,-3
313075,13,263,-8
313085,7,272,-6
313095,12,269,0
313105,9,268,-10
313115,9,273,-2
313124,12,266,-3
313135,6,275,-10
313145,13,269,3
313198,10,270,-8
313203,9,273,-9
313213,10,273,2
313224,9,271,-9
313233,5,275,-4
313243,10,267,-7
313252,5,272,-7
313263,14,266,0
313273,8,271,-5
313282,3,276,0
313292,10,270,-10
313303,10,272,-12
313312,13,271,-1
313322,15,265,-6
313332,10,269,-8
313341,11,270,2
313352,12,267,-6
313361,5,271,-5
313371,8,275,4
313381,10,269,-9
313391,4,273,-4
313401,14,265,-2
313411,9,273,-11
313420,12,270,-1
313431,8,269,-12
313440,7,273,-4
313450,9,269,-11
313460,8,271,-4
313469,12,269,-3
313480,16,260,-9
313490,4,274,-5
313499,11,272,3
313509,10,268,-10
313520,6,272,-2
313529,14,267,-1
313539,8,272,-13
313548,10,274,3
313559,10,269,-11
313569,5,272,-6
313578,12,269,-5
313588,6,270,-9
313598,14,268,5
313608,7,269,-10
313618,9,271,-6
313627,11,266,-4
313637,5,271,-5
313648,14,264,-4
313657,5,274,-2
313667,14,265,-8
313677,6,269,-2
313724,9,268,-7
313726,7,268,-9
313736,6,270,-14
313746,12,266,-2
313756,12,266,-12
313765,7,270,-7
313776,10,266,0
313786,8,270,-8
313795,6,273,-3
313805,15,267,0
313815,8,271,-6
313825,7,272,2
313835,7,272,-6
313844,7,271,-13
313854,10,272,1
313865,13,266,-10
313874,9,272,-7
313884,10,271,0
313894,10,267,-11
313904,8,274,-3
313914,13,265,1
313923,8,272,-5
313933,7,274,4
313944,10,267,-4
313953,10,270,-15
313963,6,273,1
313973,10,266,-10
313982,9,273,-2
313993,13,265,-7
314003,7,272,-10
314012,12,270,-3
314022,10,267,-16
314032,10,269,-2
314042,13,261,-6
314052,8,270,-4
314061,12,264,-15
314072,5,271,-6
314082,13,264,-7
314091,6,272,-11
314101,8,273,-1
314110,15,263,-11
314121,5,269,-5
314131,15,264,-4
314140,9,273,-8
314150,13,266,-2
314161,12,265,-10
314170,9,270,0
314180,8,270,-11
314190,7,275,0
314200,9,269,-7
314248,8,266,-6
314249,2,268,-5
314259,11,273,3
314269,7,271,-9
314278,7,271,2
314289,11,269,-7
314298,8,271,0
314308,10,269,-9
314318,8,273,1
314328,12,267,-4
314338,6,274,-5
314348,15,266,-1
314357,8,269,-10
314368,3,273,-2
314378,13,269,-5
314387,6,271,-6
314397,13,269,1
314406,7,271,-7
314417,7,274,-2
314427,10,267,-7
314436,5,273,1
314446,8,271,-8
314457,9,271,-2
314466,13,267,-9
314476,10,271,-2
314485,14,264,-3
314496,2,273,-5
314506,14,268,4
314515,8,272,-5
314525,10,275,-1
314535,14,262,-11
314545,5,273,-3
314555,13,265,-6
314565,9,271,-6
314574,11,273,-3
314585,9,270,-12
314594,12,273,2
314604,8,271,-3
314614,9,274,3
314624,11,265,-11
314634,7,271,-6
314644,13,269,0
314653,8,272,-6
314663,11,271,-1
314673,13,265,-14
314683,6,268,-5
314693,13,264,-1
314702,9,269,-14
314713,7,271,-7
314723,14,266,-6
314770,9,267,-6
314772,12,268,-6
314781,4,274,-4
314791,13,269,1
314802,10,270,-7
314811,14,269,4
314821,8,270,-5
314831,9,272,7
314841,11,266,-10
314851,5,270,-1
314861,11,272,2
314870,10,270,-9
314881,4,274,-6
314890,14,268,-2
314900,12,266,-12
314910,5,270,-1
314919,14,265,0
314930,8,268,-8
314940,11,271,0
314949,9,269,-8
314959,6,272,-5
314969,13,270,2
314979,9,269,-8
314989,7,271,-1
314998,13,266,-3
315009,4,272,-10
315019,10,271,-2
315028,11,271,-12
315038,10,273,-2
315048,14,265,-10
315058,4,271,-7
315068,12,265,0
315077,9,269,-9
315087,9,269,-2
315098,11,266,-3
315107,9,268,-10
315117,13,272,1
315127,12,270,-14
315137,2,273,-1
315147,14,266,1
315156,9,273,-3
315166,12,264,-3
315176,9,269,-15
315186,11,273,0
315196,8,268,-9
315206,5,274,-4
315215,12,263,-4
315226,10,270,-8
315236,12,273,-2
315245,13,262,-9
315295,7,272,-7
315304,5,275,-4
315315,11,266,-8
315324,7,273,-6
315334,11,268,-2
315343,10,266,-15
315354,10,269,3
315364,7,271,-10
315373,9,272,-2
315383,13,265,-8
315394,10,271,-5
315403,14,262,-10
315413,5,273,-2
315423,14,265,-8
315432,6,270,-4
315443,13,263,-5
315452,3,274,-4
315462,12,269,-4
315472,8,274,-7
315482,13,269,3
315492,8,269,-8
315502,8,271,-1
315511,17,263,-8
315522,6,269,-3
315531,13,268,1
315541,9,270,-5
315551,13,270,1
315560,8,272,-6
315571,4,273,-1
315581,15,263,-10
315590,8,271,-4
315600,12,268,2
315611,8,269,-6
315620,10,271,2
315630,9,271,-6
315639,13,268,1
315650,9,269,-9
315660,10,274,1
315669,7,270,-9
315679,13,266,2
315689,8,271,-7
315699,14,268,3
315709,11,268,-13
315719,9,274,1
315728,13,266,-12
315739,11,270,-1
315748,14,264,-9
315758,8,276,-5
315768,16,263,-2
315778,13,267,-15
315826,9,268,-6
315827,13,268,-2
315837,3,271,-2
315847,13,267,-1
315856,10,268,-12
315867,12,272,1
315877,10,268,-10
315886,10,272,1
315896,13,264,-2
315907,8,271,-5
315916,12,267,3
315926,7,268,-2
315935,12,267,-5
315945,7,269,-10
315956,9,270,-2
315965,13,266,1
315975,9,268,-8
315985,8,272,-10
315995,4,271,-3
316005,10,275,4
316014,12,269,-3
316024,16,263,-10
316035,15,260,-9
316044,6,273,-5
316054,4,273,1
316064,12,266,-7
316073,13,266,-13
316084,6,272,-4
316094,10,269,2
316103,9,268,-2
316113,10,265,-13
316123,11,267,-14
316133,9,270,-4
316143,12,267,0
316152,9,266,-9
316163,7,270,-12
316173,9,269,-4
316182,14,268,-2
316192,13,266,-8
316201,7,271,-2
316212,6,273,-1
316222,16,264,-3
316231,13,262,-13
316241,5,273,-1
316252,9,270,3
316261,10,266,-7
316271,6,269,-11
316281,4,275,-10
316291,10,273,-4
316301,13,267,1
316349,9,267,-8
316350,8,266,-6
316360,8,274,-11
316369,4,276,-6
316380,10,273,-2
316389,14,263,-6
316399,6,269,-5
316409,5,271,-1
316419,15,264,-10
316429,9,269,-12
316439,13,272,-2
316448,10,266,-8
316459,7,275,-14
316468,12,268,-4
316478,14,262,-9
316488,8,272,-9
316497,10,272,5
316508,11,267,-13
316518,8,269,-11
316527,5,272,0
316537,8,267,-9
316548,14,262,-12
316557,6,275,-5
316567,10,273,3
316576,11,265,-5
316587,10,268,-15
316597,3,274,-3
316606,12,267,2
316616,10,267,-5
316626,8,272,-15
316636,3,276,-3
316646,15,266,-4
316656,11,265,-9
316665,6,271,-4
316676,10,271,2
316685,9,267,-8
316695,9,270,-9
316705,5,271,0
316715,9,266,-5
316725,14,263,-10
316735,4,273,-7
316744,7,275,0
316754,9,271,-6
316764,14,263,-8
316774,8,272,-7
316784,13,271,2
316793,10,267,-4
316804,9,269,-11
316814,7,273,-7
316823,10,272,1
316871,9,267,-6
316872,13,273,-3
316882,6,271,-5
316893,6,273,2
316902,12,271,-2
316912,16,261,-8
316922,12,265,-8
316932,6,270,-8
316942,7,269,-2
316951,11,269,-3
316961,15,263,-9
316972,8,271,-11
316981,3,274,-2
316991,13,267,-1
317001,11,269,-13
317010,8,270,-7
317021,13,264,-2
317030,12,266,-13
317040,8,273,1
317050,12,270,-2
317060,11,263,-13
317070,6,270,-7
317080,4,276,-1
317089,18,264,-5
317100,15,263,-16
317110,9,271,-7
317119,10,272,1
317129,12,269,-16
317138,9,271,-9
317149,6,276,-3
317159,16,263,-5
317168,15,264,-12
317178,8,272,-3
317189,9,273,4
317198,8,270,-4
317208,11,267,-10
317217,8,269,-6
317228,12,270,1
317238,16,264,-3
317247,6,270,-17
317257,5,275,-6
317267,12,271,-1
317277,14,264,-4
317287,7,270,-13
317297,5,273,-3
317306,14,268,1
317317,10,268,-11
317326,7,274,-12
317336,13,266,-6
317346,11,264,-13
317394,10,269,-5
317395,8,272,-13
317405,4,275,-5
317415,15,262,-4
317425,10,264,-9
317434,4,273,-5
317445,8,272,1
317455,12,266,-10
317464,5,272,-5
317474,13,273,1
317485,11,268,-14
317494,9,268,-14
317504,7,273,1
317513,11,269,-6
317523,10,270,-9
317534,11,274,4
317543,10,270,-10
317553,7,271,-6
317563,7,272,-1
317573,15,265,-7
317583,10,266,-12
317592,13,267,-2
317602,9,267,-7
317613,7,272,-10
317622,11,267,-1
317632,12,263,-9
317642,5,274,0
317651,12,265,-5
317662,5,272,-11
317672,11,271,-2
317681,13,268,-9
317691,5,274,-4
317701,11,269,-1
317711,13,263,-8
317721,9,271,-13
317730,3,274,-3
317741,12,270,2
317751,10,266,-6
317760,5,270,-11
317770,7,272,1
317779,11,269,-12
317790,12,267,-12
317800,4,272,-1
317809,11,272,1
317819,7,269,-9
317830,8,271,-15
317839,7,276,1
317849,9,270,-11
317859,8,270,-12
317869,12,271,1
317919,11,267,-5
317928,14,263,-9
317938,7,273,-11
317947,11,267,3
317958,9,268,-5
317967,10,272,-14
317977,8,273,-1
317987,15,264,-12
317997,10,271,-6
318007,14,270,2
318017,11,265,-12
318026,9,271,-9
318036,14,266,0
318047,10,270,-9
318056,7,272,1
318066,10,269,-9
318075,4,272,-7
318086,14,267,4
318096,10,266,-8
318105,6,271,-2
318115,12,268,-3
318126,8,268,-14
318135,9,273,1
318145,12,267,-9
318154,3,273,-1
318164,13,266,0
318175,8,273,-5
318184,5,274,-9
318194,12,269,-2
318204,13,261,-9
318214,6,270,-10
318224,3,273,-1
318234,13,264,0
318243,8,271,-7
318254,7,270,-14
318263,10,270,-1
318273,16,262,-7
318283,7,271,-12
318292,6,273,-2
318303,13,265,-6
318313,12,265,-9
318322,3,272,1
318332,10,266,-11
318342,10,267,-17
318352,12,267,-1
318362,14,264,-11
318371,5,274,-2
318382,14,270,0
318392,9,267,-9
318401,4,274,-2
318449,9,266,-6
318450,9,271,-4
318460,13,271,-3
318471,16,264,-11
318480,7,273,-10
318490,6,270,-2
318500,13,267,-2
318510,11,264,-7
318520,8,273,-5
318529,5,275,0
318539,10,270,-7
318550,7,270,-13
318559,9,271,3
318569,10,266,-5
318579,7,272,-13
318588,8,273,2
318599,10,268,-4
318609,6,275,-8
318618,7,275,-3
318628,12,266,-3
318638,14,262,-13
318648,6,273,-7
318658,8,274,2
318667,9,267,-7
318678,5,271,-12
318688,6,270,-4
318697,12,267,-3
318707,17,259,-10
318716,9,270,-6
318727,6,271,-2
318737,12,267,-1
318746,11,270,-16
318756,5,273,-3
318767,12,265,0
318776,10,267,-7
318786,6,274,-3
318796,15,267,0
318806,10,270,-6
318816,7,272,3
318825,12,267,-10
318835,6,270,-8
318845,3,275,0
318855,8,268,-5
318865,12,265,-13
318875,7,272,-15
318884,8,274,-9
318895,10,272,4
318904,12,265,-5
318914,14,264,-10
318924,8,271,-10
318972,9,266,-7
318973,8,268,-7
318984,12,265,-1
318993,13,267,-12
319003,10,271,-10
319012,11,275,2
319023,10,269,-9
319033,6,271,-12
319042,12,272,-1
319052,14,264,-7
319063,8,272,-13
319072,2,276,1
319082,13,265,-2
319091,9,266,-8
319101,7,271,-12
319112,7,271,-2
319121,5,272,-5
319131,15,264,-8
319141,10,268,-10
319151,8,271,-3
319161,13,266,1
319171,7,273,-6
319180,9,270,-2
319191,14,263,-8
319200,9,270,-14
319210,6,271,-2
319220,13,267,1
319229,11,268,-12
319240,6,271,-4
319250,8,271,-1
319259,16,263,-9
319269,6,274,-8
319279,10,271,1
319289,11,269,-10
319299,7,271,-5
319308,13,268,-3
319319,9,268,-12
319329,7,271,-1
319338,12,267,2
319348,8,266,-11
319358,5,275,-5
319368,11,273,1
319378,10,269,-9
319387,9,269,-14
319397,9,272,-2
319408,15,267,-1
319417,10,268,-13
319427,4,273,0
319437,10,268,-3
319447,10,268,-16
319495,9,266,-2
319496,7,265,-3
319506,12,268,1
319516,14,267,-10
319525,8,270,-12
319536,7,272,-1
319546,12,265,-6
319555,12,266,-16
319565,6,270,-4
319575,15,267,-1
319585,15,265,-4
319595,8,270,-6
319604,14,267,-1
319614,7,270,-13
319625,4,275,-5
319634,15,266,0
319644,6,271,-4
319653,4,274,0
319664,10,268,-8
319674,8,274,-15
319683,8,274,1
319693,13,264,-2
319704,9,270,-10
319713,12,272,-1
319723,17,263,-11
319733,7,270,-9
319742,8,271,0
319753,10,267,-6
319762,9,273,-15
319772,10,269,0
319782,12,267,-9
319792,6,273,-11
319802,11,271,2
319812,11,268,-8
319821,5,271,-2
319832,12,269,0
319841,11,267,-9
319851,8,270,-14
319861,9,272,-1
319870,14,264,-10
319881,11,269,-14
319891,9,267,-1
319900,15,262,-9
319910,7,273,-2
319921,11,268,-2
319930,12,267,-13
319940,6,272,-7
319949,11,270,-1
319960,14,265,-12
319970,9,271,-10
320056,11,259,-6
320058,15,268,-2
320068,8,273,-9
320078,4,274,-4
320088,14,268,0
320098,10,267,-10
320108,10,272,-15
320117,9,271,3
320128,11,267,-1
320137,10,269,-12
320147,6,274,-4
320157,11,265,-10
320166,9,269,-12
320177,8,273,-4
320187,13,267,-6
320196,14,266,-10
320206,10,271,0
320216,12,271,-4
320226,13,264,-11
320236,9,269,-11
320245,5,275,-5
320256,13,267,1
320266,12,266,-7
320275,4,275,-8
320285,2,273,0
320295,12,267,-4
320305,11,267,-11
320315,5,273,-7
320324,9,273,0
320334,11,269,-7
320345,7,272,-6
320354,10,271,-1
320364,16,263,-9
320374,11,267,-15
320384,4,270,-4
320394,14,267,1
320403,9,268,-10
320413,8,271,-1
320423,15,266,-3
320433,8,272,-9
320443,4,277,3
320453,11,266,-9
320462,7,272,-11
320473,12,271,4
320483,10,268,-9
320492,7,272,-17
320502,12,268,0
320512,11,265,-6
320522,9,271,-8
320532,8,271,-4
320587,7,269,-5
320590,7,271,2
320601,11,267,-1
320611,6,271,-10
320620,5,272,-3
320630,15,266,-4
320641,12,271,-11
320650,5,274,-7
320660,12,268,-1
320670,14,262,-12
320679,9,272,-7
320690,5,275,-1
320699,15,264,-3
320709,7,269,-9
320719,6,273,-3
320729,15,266,2
320739,8,271,-10
320749,5,271,-3
320758,13,267,4
320769,8,273,-5
320778,5,273,1
320788,10,267,-3
320798,9,269,-14
320807,7,269,-3
320818,15,266,-2
320828,13,263,-7
320837,5,270,-5
320847,12,274,3
320858,13,266,-4
320867,11,265,-15
320877,8,268,-10
320886,11,271,0
320897,11,269,-4
320907,14,265,-9
320916,10,269,-17
320926,6,272,-2
320936,13,267,1
320946,11,269,-8
320956,7,272,-2
320965,13,268,-3
320975,8,269,-10
320986,5,273,0
320995,10,268,-5
321005,13,264,-15
321015,8,270,-8
321025,10,270,2
321035,9,264,-3
321045,6,271,-12
321054,7,272,-6
321064,11,269,-4
321113,10,266,-5
321114,9,263,-5
321124,7,271,-5
321133,9,274,2
321143,9,270,-7
321153,6,271,-14
321163,10,272,-3
321173,14,264,0
321182,10,270,-11
321192,3,274,-3
321203,10,270,1
321212,9,270,-10
321222,8,272,-6
321232,14,267,-1
321242,15,260,-10
321252,8,271,-2
321261,13,268,-1
321271,10,266,-12
321282,5,272,-4
321291,12,268,-1
321301,10,267,-19
321311,6,272,-11
321320,15,269,1
321331,11,269,-8
321340,7,272,-9
321350,8,272,3
321360,12,266,-4
321370,7,271,-13
321380,5,271,-4
321390,13,266,-3
321399,11,265,-12
321410,7,268,-7
321420,11,273,1
321429,9,271,-9
321439,6,272,-14
321448,7,273,-3
321459,15,265,-3
321469,10,268,-10
321478,9,271,2
321488,10,266,-4
321499,6,272,-13
321508,2,275,-1
321518,13,270,3
321527,10,270,-9
321538,4,273,-5
321548,13,268,-1
321557,11,265,-11
321567,7,273,-11
321577,3,275,-1
321587,14,265,-2
321635,8,267,-9
321636,11,269,-1
321646,14,261,-11
321656,4,274,-7
321666,8,272,1
321676,9,266,-10
321686,7,272,-5
321695,10,271,3
321705,13,265,-5
321715,6,272,-11
321725,10,273,4
321735,10,268,-8
321744,5,273,-9
321755,6,273,1
321765,9,267,-6
321774,12,265,-11
321784,3,273,-4
321794,13,270,0
321804,9,271,-9
321814,5,275,-3
321823,10,273,0
321833,10,268,-9
321844,6,271,-11
321853,12,269,4
321863,12,267,-7
321873,8,270,-16
321883,4,271,-1
321893,13,268,1
321902,7,272,-10
321912,7,271,-5
321923,14,265,-1
321932,8,267,-11
321942,11,272,3
321952,10,268,-10
321961,4,272,-4
321972,13,268,-2
321982,10,265,-8
321991,6,272,-3
322001,12,272,1
322011,9,267,-11
322021,7,274,-8
322031,11,268,-4
322040,13,265,-13
322051,9,269,-13
322061,12,271,2
322070,11,268,-9
322080,5,273,-8
322089,8,271,-1
322100,14,267,-2
322110,11,267,-15
322158,9,268,-5
322159,9,267,-4
322169,10,271,-12
322179,4,275,-6
322189,12,270,-2
322198,6,273,-10
322208,12,269,-1
322219,15,263,-12
322228,9,267,-10
322238,11,271,-1
322248,15,264,-10
322257,10,272,-8
322268,9,271,-1
322277,18,261,-8
322287,11,271,-14
322297,10,271,-5
322307,16,262,-7
322317,11,265,-13
322327,9,274,2
322336,9,269,-9
322347,11,266,-14
322357,9,270,-9
322366,11,269,5
322376,11,268,-11
322385,9,273,-9
322396,12,269,-3
322406,15,264,-5
322415,5,273,-2
322425,14,270,-1
322436,16,263,-12
322445,6,271,-10
322455,11,272,-2
322464,15,266,-6
322475,11,266,-13
322485,8,272,2
322494,12,266,-2
322504,9,266,-11
322514,4,273,-7
322524,14,268,2
322534,10,269,-11
322544,8,270,-12
322553,12,272,1
322564,15,266,-2
322573,7,270,-12
322583,8,268,-5
322593,7,272,3
322603,11,265,-3
322613,14,263,-12
322623,7,273,-7
322632,7,273,2
322681,10,266,-6
322681,11,267,-8
322692,12,264,-5
322702,10,268,-16
322711,7,272,0
322721,14,269,-4
322731,11,263,-13
322741,10,269,-12
322751,10,273,-2
322760,16,265,1
322770,10,268,-9
322781,4,274,-10
322790,12,270,0
322800,8,267,-13
322810,10,269,-17
322820,8,275,0
322830,11,267,-4
322839,10,268,-11
322849,4,274,-6
322860,13,271,0
322869,11,267,-10
322879,9,269,-10
322889,12,268,1
322898,12,264,-8
322909,7,274,-7
322919,12,268,2
322928,9,265,-10
322938,7,269,-5
322948,12,269,0
322958,9,268,-9
322968,6,274,-6
322977,12,267,0
322988,11,266,-7
322998,7,272,-12
323007,10,270,-1
323017,16,261,-7
323026,9,267,-19
323037,5,270,-4
323047,13,266,-5
323056,11,264,-15
323066,4,271,-5
323077,10,274,2
323086,9,268,-11
323096,9,270,-16
323106,8,272,-4
323116,15,263,-6
323126,14,266,-8
323135,5,272,-2
323145,13,270,3
323155,11,266,-11
323206,12,270,-4
323214,4,272,-2
323224,15,268,6
323234,9,268,-7
323244,6,273,-12
323254,6,273,-1
323264,13,270,5
323273,12,266,-7
323283,6,272,-12
323294,7,272,-4
323303,10,269,-2
323313,13,267,-1
323322,15,263,-11
323333,11,265,-14
323343,10,268,-8
323352,10,272,-2
323362,14,267,2
323373,9,267,-7
323382,10,270,-16
323392,3,271,0
323401,10,270,-5
323411,14,266,0
323422,8,270,-11
323431,6,275,-9
323441,9,270,2
323451,11,268,-7
323461,4,271,-7
323471,4,278,-2
323480,17,269,-3
323490,14,260,-10
323501,6,272,-8
323510,14,265,1
323520,10,267,-11
323530,3,274,-2
323539,12,266,-1
323550,13,263,-10
323560,9,273,-13
323569,8,273,-4
323579,13,266,-3
323589,11,264,-11
323599,6,274,-1
323609,13,270,2
323618,9,272,-9
323629,4,276,-3
323639,14,266,3
323648,7,268,-10
323658,7,270,-1
323667,15,263,-6
323678,12,264,-8
323688,3,273,-5
323736,9,267,-7
323737,9,265,-4
323747,11,266,-9
323757,7,274,-7
323767,15,266,-4
323776,12,263,-9
323786,5,273,0
323796,7,267,-5
323806,12,267,-12
323816,5,274,-4
323826,14,269,-1
323835,16,264,-9
323846,8,270,-16
323855,11,271,1
323865,13,266,-1
323875,13,266,-10
323885,9,270,-10
323895,8,271,-3
323905,14,266,3
323914,11,267,-14
323924,8,271,-8
323935,4,273,-3
323944,13,267,0
323954,9,269,-4
323963,6,273,-7
323974,11,270,4
323984,10,267,-11
323993,6,275,-9
324003,6,276,0
324014,11,267,-8
324023,10,272,-11
324033,17,263,-3
324042,9,267,-14
324052,5,268,-4
324063,14,265,-2
324072,12,266,-8
324082,4,272,-4
324092,15,269,-1
324102,12,265,-11
324112,6,271,-13
324122,8,272,2
324131,11,266,-8
324142,8,271,-9
324151,13,270,3
324161,11,267,-11
324171,6,270,-10
324180,10,271,0
324191,11,267,-6
324201,8,272,-12
324210,9,271,0
324258,10,267,-5
324259,15,272,-10
324270,9,275,-5
324280,15,264,-5
324289,7,268,-11
324299,7,274,-3
324310,12,269,1
324319,12,266,-7
324329,5,273,-4
324338,12,270,-1
324348,8,268,-18
324359,6,272,-4
324368,11,269,0
324378,8,270,-10
324388,6,272,-12
324398,11,271,-3
324408,12,265,2
324417,9,270,-9
324427,6,274,-1
324438,14,267,0
324447,11,266,-9
324457,6,272,-7
324467,9,273,1
324476,11,268,-10
324487,7,271,-5
324497,9,272,0
324506,10,270,-9
324516,7,271,-17
324526,6,275,-4
324536,15,268,-3
324546,11,267,-12
324555,7,270,-1
324566,13,266,-1
324576,8,273,-11
324585,4,274,1
324595,9,268,-11
324605,7,272,-14
324615,9,272,-3
324625,12,266,-9
324634,5,270,-7
324644,16,265,1
324655,12,268,-9
324664,3,274,-3
324674,10,270,2
324684,11,266,-11
324694,8,270,-13
324704,5,274,0
324713,13,263,-4
324723,12,267,-10
324733,4,273,-3
324782,8,268,-4
324783,16,268,-7
324793,7,270,-15
324802,8,273,-1
324812,15,264,-4
324822,9,271,-13
324832,8,272,-3
324842,15,264,2
324851,7,272,-8
324861,10,272,-4
324872,13,268,-1
324881,14,261,-12
324891,8,272,-7
324900,13,269,4
324911,11,268,-6
324921,6,272,-2
324930,10,270,0
324940,9,272,-7
324951,5,274,1
324960,13,263,-6
324970,9,270,-13
324980,7,272,2
324989,7,270,-9
325000,7,270,-11
325009,8,273,-2
325019,11,269,-5
325029,7,274,-9
325039,8,273,0
325049,11,269,-7
325059,5,274,-4
325068,13,266,-3
325079,5,271,-10
325088,7,273,-6
325098,10,270,-4
325108,10,268,-15
325117,5,276,-3
325128,11,271,-2
325138,13,269,-3
325147,8,270,-10
325157,7,274,-4
325167,12,266,-6
325177,7,268,-11
325187,11,271,2
325196,10,268,-4
325207,11,265,-18
325217,6,270,-3
325226,9,271,3
325236,12,267,-9
325246,9,268,-15
325256,4,274,-4
325304,9,268,-7
325305,11,265,-11
325315,8,271,-7
325325,10,274,4
325335,9,270,-11
325345,5,274,-11
325354,13,270,0
325364,11,268,-12
325374,9,272,-5
325384,13,267,0
325394,9,268,-10
325404,6,271,-1
325413,8,273,4
325424,9,268,-10
325434,6,273,-3
325443,15,264,-2
325453,10,269,-9
325463,1,272,2
325473,11,266,-4
325483,9,266,-8
325492,9,271,-3
325502,13,267,2
325513,9,267,-5
325522,5,274,-5
325532,12,267,-2
325541,10,268,-14
325552,7,272,0
325562,11,268,-6
325571,9,270,-14
325581,10,271,0
325592,10,267,-8
325601,8,273,-11
325611,7,274,4
325621,9,271,-10
325630,7,271,-4
325641,12,266,0
325650,8,272,-3
325660,8,271,4
325670,9,267,-7
325680,8,272,-17
325690,8,271,-1
325700,16,262,0
325709,8,272,-6
325720,13,273,2
325730,10,269,-8
325739,4,272,-1
325749,13,269,6
325758,10,271,-10
325769,6,271,-7
325779,12,266,4
325829,9,262,-6
325837,13,270,-1
325848,12,267,-11
325858,6,274,-9
325867,13,269,1
325877,10,270,-13
325888,4,274,-8
325897,7,268,3
325907,11,263,-2
325916,8,271,-10
325926,4,273,-8
325937,14,268,0
325946,10,269,-9
